x,y,lum,HIPnum
6.319764499419301,0.5077308238155838,2.07,677.0
6.324200544601453,-0.7723605538850503,3.88,765.0
6.340926616599732,0.26500400623128334,2.83,1067.0
6.367906497953477,-0.12524773600519962,3.56,1562.0
6.372997041605128,0.1429468290614657,5.38,1645.0
6.397504373185215,-0.7386247938850438,3.93,2072.0
6.39779526139388,-0.7277130923643114,2.4,2081.0
6.4547366282401955,0.538629938967419,3.27,3092.0
6.473353473594802,-0.27948490607234405,2.04,3419.0
6.493861092305735,0.12740758095454263,5.92,3760.0
6.50047879905288,0.7169628337993885,4.53,3881.0
6.530803894806282,0.6719386720484269,3.86,4436.0
6.538876042596756,-0.49990641581615686,4.3,4577.0
6.557274721794863,0.5550903330684498,5.5,4889.0
6.5577837761600275,0.137707932423396,4.27,4906.0
6.582436551844447,-0.1713578804018466,3.46,5364.0
6.587381651391764,0.6217008239708135,2.07,5447.0
6.604907665963874,0.42906786480083714,4.67,5742.0
6.62985132985696,0.47584802170477725,4.74,6193.0
6.649777172150562,-0.13643675095152677,3.6,6537.0
6.6686849057138335,-0.7449462794730308,3.41,6867.0
6.676611609399974,0.10723205961516936,4.84,7007.0
6.682283929468956,0.2678353181289631,3.62,7097.0
6.725698994612316,0.0957768819579132,4.45,7884.0
6.737334522958944,-0.24540104984930045,3.49,8102.0
6.743006843027926,0.15983095031978642,4.26,8198.0
6.7694776700165065,-0.16868704183261415,3.74,8645.0
6.77653170907665,0.5162577268389382,3.42,8796.0
6.778495204485144,0.3367452803208293,3.88,8832.0
6.778640648589477,0.05563188509363821,4.61,8833.0
6.783367581980294,0.3631734437054724,2.64,8903.0
6.815656173142189,0.04823653720199331,3.82,9487.0
6.823728320932664,0.7387954483007942,2.1,9640.0
6.83805456520945,0.4095027238859806,2.01,9884.0
6.848381096617083,0.6106451327867916,3.0,10064.0
6.863507283467701,0.15440491560080835,4.36,10324.0
6.876306364648992,0.5822239003591073,5.25,10559.0
6.891141663290944,-0.017853748620539837,6.47,10826.0
6.920012318001017,-0.20437029838963822,4.88,11345.0
6.9296116288869865,0.14765630915976355,4.3,11484.0
6.946774033198263,-0.25753496666011,4.74,11783.0
6.963281939040043,0.09762159801453511,4.87,12093.0
6.978989902307992,0.005733891406482509,4.08,12387.0
6.979353512568824,-0.17677421884720232,4.83,12390.0
6.980371621299154,-0.717476251487683,4.74,12413.0
6.984153168011809,-0.6657505102227448,4.11,12486.0
6.995715974306272,0.056481763476623086,3.47,12706.0
6.999279354862426,-0.21190624224880492,4.24,12770.0
7.002842735418581,0.1765264790561554,4.27,12828.0
7.003497233888079,-0.3041648313229062,4.47,12843.0
7.020950526408023,-0.5514144757382774,4.45,13147.0
7.024804795172844,0.47579032887672523,3.61,13209.0
7.027422789050835,0.6687912616306638,4.22,13254.0
7.052948229361252,-0.12396007086817294,3.89,13701.0
7.060947655099559,-0.6928132947159604,2.88,13847.0
7.067274473638038,0.15546326386667048,4.71,13954.0
